size,index,value,update_ns
5000,174,2901,458
5000,1430,2604,444
5000,2884,3703,659
5000,3292,4296,572
5000,806,7723,550
5000,3307,223,433
5000,4631,2260,445
5000,1392,3902,458
5000,2732,5874,418
5000,301,11,541
5000,4231,4703,444
5000,3261,723,445
5000,2644,7478,390
5000,784,1312,384
5000,1987,5378,387
5000,3903,1318,436
5000,1285,8983,479
5000,423,8775,409
5000,214,5747,535
5000,270,2527,438
5000,195,7912,330
5000,1854,3936,447
5000,3085,5532,419
5000,788,2021,409
5000,1203,2630,415
5000,227,8451,449
5000,2306,5383,459
5000,1340,6893,418
5000,4538,8126,474
5000,3792,5952,330
5000,174,2901,375
5000,1430,2604,430
5000,2884,3703,706
5000,3292,4296,583
5000,806,7723,623
5000,3307,223,442
5000,4631,2260,440
5000,1392,3902,479
5000,2732,5874,450
5000,301,11,522
5000,4231,4703,482
5000,3261,723,479
5000,2644,7478,386
5000,784,1312,425
5000,1987,5378,445
5000,3903,1318,492
5000,1285,8983,456
5000,423,8775,483
5000,214,5747,465
5000,270,2527,465
5000,195,7912,362
5000,1854,3936,399
5000,3085,5532,406
5000,788,2021,462
5000,1203,2630,443
5000,227,8451,458
5000,2306,5383,512
5000,1340,6893,442
5000,4538,8126,536
5000,3792,5952,355
5000,174,2901,454
5000,1430,2604,438
5000,2884,3703,692
5000,3292,4296,543
5000,806,7723,572
5000,3307,223,417
5000,4631,2260,407
5000,1392,3902,435
5000,2732,5874,442
5000,301,11,482
5000,4231,4703,435
5000,3261,723,464
5000,2644,7478,345
5000,784,1312,397
5000,1987,5378,469
5000,3903,1318,424
5000,1285,8983,379
5000,423,8775,416
5000,214,5747,438
5000,270,2527,554
5000,195,7912,350
5000,1854,3936,445
5000,3085,5532,441
5000,788,2021,419
5000,1203,2630,419
5000,227,8451,409
5000,2306,5383,478
5000,1340,6893,413
5000,4538,8126,464
5000,3792,5952,314
5000,174,2901,339
5000,1430,2604,380
5000,2884,3703,646
5000,3292,4296,540
5000,806,7723,568
5000,3307,223,412
5000,4631,2260,414
5000,1392,3902,433
5000,2732,5874,410
5000,301,11,690
5000,4231,4703,472
5000,3261,723,463
5000,2644,7478,351
5000,784,1312,390
5000,1987,5378,437
5000,3903,1318,449
5000,1285,8983,407
5000,423,8775,386
5000,214,5747,461
5000,270,2527,435
5000,195,7912,386
5000,1854,3936,414
5000,3085,5532,458
5000,788,2021,417
5000,1203,2630,423
5000,227,8451,380
5000,2306,5383,449
5000,1340,6893,408
5000,4538,8126,445
5000,3792,5952,325
5000,174,2901,441
5000,1430,2604,362
5000,2884,3703,603
5000,3292,4296,515
5000,806,7723,576
5000,3307,223,380
5000,4631,2260,444
5000,1392,3902,458
5000,2732,5874,445
5000,301,11,498
5000,4231,4703,427
5000,3261,723,631
5000,2644,7478,439
5000,784,1312,430
5000,1987,5378,472
5000,3903,1318,451
5000,1285,8983,424
5000,423,8775,395
5000,214,5747,501
5000,270,2527,501
5000,195,7912,394
5000,1854,3936,426
5000,3085,5532,420
5000,788,2021,447
5000,1203,2630,437
5000,227,8451,396
5000,2306,5383,466
5000,1340,6893,404
5000,4538,8126,452
5000,3792,5952,321
5000,174,2901,428
5000,1430,2604,383
5000,2884,3703,640
5000,3292,4296,510
5000,806,7723,545
5000,3307,223,400
5000,4631,2260,400
5000,1392,3902,441
5000,2732,5874,419
5000,301,11,514
5000,4231,4703,486
5000,3261,723,420
5000,2644,7478,380
5000,784,1312,428
5000,1987,5378,473
5000,3903,1318,399
5000,1285,8983,473
5000,423,8775,362
5000,214,5747,430
5000,270,2527,403
5000,195,7912,368
5000,1854,3936,375
5000,3085,5532,417
5000,788,2021,501
5000,1203,2630,441
5000,227,8451,420
5000,2306,5383,485
5000,1340,6893,456
5000,4538,8126,447
5000,3792,5952,328
5000,174,2901,357
5000,1430,2604,427
5000,2884,3703,710
5000,3292,4296,517
5000,806,7723,598
5000,3307,223,405
5000,4631,2260,405
5000,1392,3902,422
5000,2732,5874,392
5000,301,11,498
5000,4231,4703,409
5000,3261,723,473
5000,2644,7478,356
5000,784,1312,396
5000,1987,5378,435
5000,3903,1318,429
5000,1285,8983,424
5000,423,8775,438
5000,214,5747,457
5000,270,2527,439
5000,195,7912,345
5000,1854,3936,402
5000,3085,5532,423
5000,788,2021,447
5000,1203,2630,492
5000,227,8451,404
5000,2306,5383,467
5000,1340,6893,405
5000,4538,8126,459
5000,3792,5952,326
5000,174,2901,338
5000,1430,2604,358
5000,2884,3703,628
5000,3292,4296,461
5000,806,7723,578
5000,3307,223,380
5000,4631,2260,369
5000,1392,3902,418
5000,2732,5874,437
5000,301,11,525
5000,4231,4703,468
5000,3261,723,472
5000,2644,7478,422
5000,784,1312,394
5000,1987,5378,426
5000,3903,1318,477
5000,1285,8983,420
5000,423,8775,342
5000,214,5747,490
5000,270,2527,398
5000,195,7912,351
5000,1854,3936,372
5000,3085,5532,407
5000,788,2021,405
5000,1203,2630,385
5000,227,8451,428
5000,2306,5383,443
5000,1340,6893,418
5000,4538,8126,418
5000,3792,5952,320
5000,174,2901,384
5000,1430,2604,371
5000,2884,3703,663
5000,3292,4296,519
5000,806,7723,549
5000,3307,223,386
5000,4631,2260,398
5000,1392,3902,388
5000,2732,5874,401
5000,301,11,511
5000,4231,4703,481
5000,3261,723,413
5000,2644,7478,294
5000,784,1312,420
5000,1987,5378,443
5000,3903,1318,367
5000,1285,8983,438
5000,423,8775,395
5000,214,5747,475
5000,270,2527,501
5000,195,7912,390
5000,1854,3936,418
5000,3085,5532,394
5000,788,2021,380
5000,1203,2630,439
5000,227,8451,431
5000,2306,5383,499
5000,1340,6893,392
5000,4538,8126,528
5000,3792,5952,360
5000,174,2901,368
5000,1430,2604,410
5000,2884,3703,653
5000,3292,4296,549
5000,806,7723,573
5000,3307,223,415
5000,4631,2260,416
5000,1392,3902,472
5000,2732,5874,401
5000,301,11,513
5000,4231,4703,437
5000,3261,723,620
5000,2644,7478,398
5000,784,1312,447
5000,1987,5378,438
5000,3903,1318,455
5000,1285,8983,407
5000,423,8775,434
5000,214,5747,466
5000,270,2527,392
5000,195,7912,368
5000,1854,3936,398
5000,3085,5532,442
5000,788,2021,460
5000,1203,2630,464
5000,227,8451,406
5000,2306,5383,512
5000,1340,6893,431
5000,4538,8126,462
5000,3792,5952,356
5000,174,2901,352
5000,1430,2604,408
5000,2884,3703,646
5000,3292,4296,503
5000,806,7723,580
5000,3307,223,400
5000,4631,2260,425
5000,1392,3902,458
5000,2732,5874,431
5000,301,11,484
5000,4231,4703,423
5000,3261,723,421
5000,2644,7478,350
5000,784,1312,437
5000,1987,5378,410
5000,3903,1318,434
5000,1285,8983,418
5000,423,8775,400
5000,214,5747,451
5000,270,2527,387
5000,195,7912,336
5000,1854,3936,397
5000,3085,5532,395
5000,788,2021,349
5000,1203,2630,418
5000,227,8451,394
5000,2306,5383,514
5000,1340,6893,412
5000,4538,8126,414
5000,3792,5952,322
5000,174,2901,349
5000,1430,2604,365
5000,2884,3703,577
5000,3292,4296,534
5000,806,7723,558
5000,3307,223,392
5000,4631,2260,419
5000,1392,3902,443
5000,2732,5874,477
5000,301,11,469
5000,4231,4703,475
5000,3261,723,425
5000,2644,7478,471
5000,784,1312,465
5000,1987,5378,503
5000,3903,1318,481
5000,1285,8983,464
5000,423,8775,422
5000,214,5747,520
5000,270,2527,426
5000,195,7912,389
5000,1854,3936,497
5000,3085,5532,472
5000,788,2021,405
5000,1203,2630,444
5000,227,8451,435
5000,2306,5383,448
5000,1340,6893,498
5000,4538,8126,520
5000,3792,5952,360
5000,174,2901,398
5000,1430,2604,392
5000,2884,3703,682
5000,3292,4296,526
5000,806,7723,582
5000,3307,223,437
5000,4631,2260,501
5000,1392,3902,502
5000,2732,5874,436
5000,301,11,536
5000,4231,4703,448
5000,3261,723,470
5000,2644,7478,381
5000,784,1312,410
5000,1987,5378,476
5000,3903,1318,436
5000,1285,8983,447
5000,423,8775,466
5000,214,5747,472
5000,270,2527,404
5000,195,7912,382
5000,1854,3936,466
5000,3085,5532,498
5000,788,2021,437
5000,1203,2630,481
5000,227,8451,456
5000,2306,5383,483
5000,1340,6893,429
5000,4538,8126,494
5000,3792,5952,363
5000,174,2901,429
5000,1430,2604,441
5000,2884,3703,650
5000,3292,4296,547
5000,806,7723,569
5000,3307,223,410
5000,4631,2260,386
5000,1392,3902,403
5000,2732,5874,395
5000,301,11,483
5000,4231,4703,497
5000,3261,723,399
5000,2644,7478,372
5000,784,1312,441
5000,1987,5378,483
5000,3903,1318,474
5000,1285,8983,407
5000,423,8775,392
5000,214,5747,483
5000,270,2527,443
5000,195,7912,305
5000,1854,3936,392
5000,3085,5532,352
5000,788,2021,415
5000,1203,2630,449
5000,227,8451,399
5000,2306,5383,468
5000,1340,6893,402
5000,4538,8126,469
5000,3792,5952,353
5000,174,2901,342
5000,1430,2604,470
5000,2884,3703,679
5000,3292,4296,532
5000,806,7723,544
5000,3307,223,419
5000,4631,2260,440
5000,1392,3902,491
5000,2732,5874,452
5000,301,11,533
5000,4231,4703,451
5000,3261,723,483
5000,2644,7478,349
5000,784,1312,410
5000,1987,5378,500
5000,3903,1318,484
5000,1285,8983,424
5000,423,8775,438
5000,214,5747,481
5000,270,2527,430
5000,195,7912,368
5000,1854,3936,453
5000,3085,5532,376
5000,788,2021,421
5000,1203,2630,416
5000,227,8451,427
5000,2306,5383,569
5000,1340,6893,456
5000,4538,8126,538
5000,3792,5952,327
5000,174,2901,413
5000,1430,2604,381
5000,2884,3703,737
5000,3292,4296,533
5000,806,7723,582
5000,3307,223,365
5000,4631,2260,389
5000,1392,3902,417
5000,2732,5874,457
5000,301,11,489
5000,4231,4703,479
5000,3261,723,448
5000,2644,7478,383
5000,784,1312,475
5000,1987,5378,439
5000,3903,1318,413
5000,1285,8983,517
5000,423,8775,468
5000,214,5747,469
5000,270,2527,442
5000,195,7912,342
5000,1854,3936,414
5000,3085,5532,396
5000,788,2021,451
5000,1203,2630,451
5000,227,8451,449
5000,2306,5383,405
5000,1340,6893,480
5000,4538,8126,460
5000,3792,5952,359
5000,174,2901,391
5000,1430,2604,515
