size,index,value,update_ns
5000,3261,723,1166121
5000,2644,7478,1168463
5000,784,1312,1161868
5000,1987,5378,1211831
5000,3903,1318,1165494
5000,1285,8983,1215487
5000,423,8775,1164238
5000,214,5747,1164336
5000,270,2527,1163968
5000,195,7912,1212349
5000,1854,3936,1167454
5000,3085,5532,1165049
5000,788,2021,1216207
5000,1203,2630,1164663
5000,227,8451,1216919
5000,2306,5383,1164880
5000,1340,6893,1166174
5000,4538,8126,1165996
5000,3792,5952,1163245
5000,174,2901,1218346
5000,1430,2604,1212152
5000,2884,3703,1183506
5000,3292,4296,1168935
5000,806,7723,1162763
5000,3307,223,1162972
5000,4631,2260,1162635
5000,1392,3902,1163131
5000,2732,5874,1166300
5000,301,11,1163991
5000,4231,4703,1162626
5000,3261,723,1164179
5000,2644,7478,1185695
5000,784,1312,1167217
5000,1987,5378,1165980
5000,3903,1318,1164589
5000,1285,8983,1162147
5000,423,8775,1166139
5000,214,5747,1162813
5000,270,2527,1161776
5000,195,7912,1162687
5000,1854,3936,1170355
5000,3085,5532,1164423
5000,788,2021,1165541
5000,1203,2630,1163683
5000,227,8451,1163979
5000,2306,5383,1163896
5000,1340,6893,1164160
5000,4538,8126,1164724
5000,3792,5952,1165766
5000,174,2901,1164581
5000,1430,2604,1164424
5000,2884,3703,1181445
5000,3292,4296,1177039
5000,806,7723,1196117
5000,3307,223,1168002
5000,4631,2260,1163249
5000,1392,3902,1161627
5000,2732,5874,1160557
5000,301,11,1163655
5000,4231,4703,1188538
5000,3261,723,1180548
5000,2644,7478,1163909
5000,784,1312,1163776
5000,1987,5378,1165626
5000,3903,1318,1175586
5000,1285,8983,1166486
5000,423,8775,1164768
5000,214,5747,1165207
5000,270,2527,1161932
5000,195,7912,1163177
5000,1854,3936,1177580
5000,3085,5532,1164753
5000,788,2021,1168848
5000,1203,2630,1183318
5000,227,8451,1164526
5000,2306,5383,1164529
5000,1340,6893,1177849
5000,4538,8126,1168310
5000,3792,5952,1164953
5000,174,2901,1163488
5000,1430,2604,1177423
5000,2884,3703,1185894
5000,3292,4296,1164378
5000,806,7723,1162319
5000,3307,223,1191961
5000,4631,2260,1184309
5000,1392,3902,1163525
5000,2732,5874,1162928
5000,301,11,1183099
5000,4231,4703,1165728
5000,3261,723,1186457
5000,2644,7478,1166262
5000,784,1312,1165260
5000,1987,5378,1164144
5000,3903,1318,1166683
5000,1285,8983,1181745
5000,423,8775,1164016
5000,214,5747,1179623
5000,270,2527,1162946
5000,195,7912,1162489
5000,1854,3936,1163201
5000,3085,5532,1177775
5000,788,2021,1164812
5000,1203,2630,1164809
5000,227,8451,1185893
5000,2306,5383,1163301
5000,1340,6893,1164341
5000,4538,8126,1177671
5000,3792,5952,1164885
5000,174,2901,1162973
5000,1430,2604,1165067
5000,2884,3703,1191052
5000,3292,4296,1174342
5000,806,7723,1164808
5000,3307,223,1169885
5000,4631,2260,1166375
5000,1392,3902,1202820
5000,2732,5874,1169587
5000,301,11,1167816
5000,4231,4703,1166930
5000,3261,723,1182226
5000,2644,7478,1166521
5000,784,1312,1169498
5000,1987,5378,1165724
5000,3903,1318,1170284
5000,1285,8983,1178557
5000,423,8775,1167388
5000,214,5747,1170200
5000,270,2527,1174028
5000,195,7912,1179132
5000,1854,3936,1174752
5000,3085,5532,1172937
5000,788,2021,1168912
5000,1203,2630,1171158
5000,227,8451,1180464
5000,2306,5383,1173626
5000,1340,6893,1166774
5000,4538,8126,1169133
5000,3792,5952,1168385
5000,174,2901,1179577
5000,1430,2604,1174000
5000,2884,3703,1184212
5000,3292,4296,1163325
5000,806,7723,1162505
5000,3307,223,1160975
5000,4631,2260,1261142
5000,1392,3902,1185758
5000,2732,5874,1161540
5000,301,11,1163463
5000,4231,4703,1164265
5000,3261,723,1168934
5000,2644,7478,1212330
5000,784,1312,1216541
5000,1987,5378,1165469
5000,3903,1318,1165323
5000,1285,8983,1168216
5000,423,8775,1213443
5000,214,5747,1164185
5000,270,2527,1213767
5000,195,7912,1162879
5000,1854,3936,1164357
5000,3085,5532,1162895
5000,788,2021,1210240
5000,1203,2630,1167925
5000,227,8451,1164278
5000,2306,5383,1215110
5000,1340,6893,1164831
5000,4538,8126,1165213
5000,3792,5952,1212873
5000,174,2901,1162278
5000,1430,2604,1161848
5000,2884,3703,1199138
5000,3292,4296,1168159
5000,806,7723,1175294
5000,3307,223,1188197
5000,4631,2260,1169859
5000,1392,3902,1180939
5000,2732,5874,1166344
5000,301,11,1169242
5000,4231,4703,1166413
5000,3261,723,1167962
5000,2644,7478,1164982
5000,784,1312,1162773
5000,1987,5378,1163404
5000,3903,1318,1163558
5000,1285,8983,1167378
5000,423,8775,1165875
5000,214,5747,1164805
5000,270,2527,1163863
5000,195,7912,1169713
5000,1854,3936,1165718
5000,3085,5532,1163720
5000,788,2021,1163116
5000,1203,2630,1163539
5000,227,8451,1163992
5000,2306,5383,1165304
5000,1340,6893,1164810
5000,4538,8126,1165035
5000,3792,5952,1164256
5000,174,2901,1163454
5000,1430,2604,1165030
5000,2884,3703,1238675
5000,3292,4296,1170097
5000,806,7723,1163462
5000,3307,223,1164109
5000,4631,2260,1218746
5000,1392,3902,1291634
5000,2732,5874,1164459
5000,301,11,1163906
5000,4231,4703,1164471
5000,3261,723,1168841
5000,2644,7478,1165831
5000,784,1312,1213315
5000,1987,5378,1216753
5000,3903,1318,1165241
5000,1285,8983,1166221
5000,423,8775,1163785
5000,214,5747,1210124
5000,270,2527,1164152
5000,195,7912,1220246
5000,1854,3936,1164985
5000,3085,5532,1161002
5000,788,2021,1163434
5000,1203,2630,1213934
5000,227,8451,1166227
5000,2306,5383,1164894
5000,1340,6893,1217584
5000,4538,8126,1166338
5000,3792,5952,1168866
5000,174,2901,1211547
5000,1430,2604,1164474
5000,2884,3703,1188432
5000,3292,4296,1165537
5000,806,7723,1162860
5000,3307,223,1163995
5000,4631,2260,1162515
5000,1392,3902,1161281
5000,2732,5874,1162083
5000,301,11,1182468
5000,4231,4703,1165062
5000,3261,723,1170985
5000,2644,7478,1166272
5000,784,1312,1165843
5000,1987,5378,1165730
5000,3903,1318,1165074
5000,1285,8983,1171689
5000,423,8775,1164661
5000,214,5747,1162931
5000,270,2527,1165381
5000,195,7912,1170316
5000,1854,3936,1166517
5000,3085,5532,1164187
5000,788,2021,1164406
5000,1203,2630,1163732
5000,227,8451,1168370
5000,2306,5383,1164993
5000,1340,6893,1165871
5000,4538,8126,1165151
5000,3792,5952,1164126
5000,174,2901,1170063
5000,1430,2604,1165536
5000,2884,3703,1183617
5000,3292,4296,1166144
5000,806,7723,1162359
5000,3307,223,1163125
5000,4631,2260,1183217
5000,1392,3902,1161906
5000,2732,5874,1171663
5000,301,11,1164546
5000,4231,4703,1164561
5000,3261,723,1164942
5000,2644,7478,1165846
5000,784,1312,1171344
5000,1987,5378,1163800
5000,3903,1318,1163838
5000,1285,8983,1163768
5000,423,8775,1163259
5000,214,5747,1164512
5000,270,2527,1163435
5000,195,7912,1164107
5000,1854,3936,1163938
5000,3085,5532,1168034
5000,788,2021,1163076
5000,1203,2630,1164641
5000,227,8451,1163413
5000,2306,5383,1163412
5000,1340,6893,1168531
5000,4538,8126,1163873
5000,3792,5952,1164151
5000,174,2901,1162058
5000,1430,2604,1163919
5000,2884,3703,1183849
5000,3292,4296,1193299
5000,806,7723,1163737
5000,3307,223,1163525
5000,4631,2260,1166401
5000,1392,3902,1166054
5000,2732,5874,1168478
5000,301,11,1164575
5000,4231,4703,1166620
5000,3261,723,1164552
5000,2644,7478,1163623
5000,784,1312,1163981
5000,1987,5378,1163820
5000,3903,1318,1169717
5000,1285,8983,1164891
5000,423,8775,1164356
5000,214,5747,1163904
5000,270,2527,1168071
5000,195,7912,1165724
5000,1854,3936,1165436
5000,3085,5532,1163897
5000,788,2021,1162088
5000,1203,2630,1168463
5000,227,8451,1164174
5000,2306,5383,1164628
5000,1340,6893,1164253
5000,4538,8126,1164350
5000,3792,5952,1166986
5000,174,2901,1164908
5000,1430,2604,1165662
5000,2884,3703,1186969
5000,3292,4296,1170969
5000,806,7723,1162753
5000,3307,223,1161564
5000,4631,2260,1160703
5000,1392,3902,1180401
5000,2732,5874,1161084
5000,301,11,1163802
5000,4231,4703,1163687
5000,3261,723,1164388
5000,2644,7478,1168565
5000,784,1312,1166672
5000,1987,5378,1177959
5000,3903,1318,1166700
5000,1285,8983,1165942
5000,423,8775,1169299
5000,214,5747,1163972
5000,270,2527,1164968
5000,195,7912,1165205
5000,1854,3936,1168552
5000,3085,5532,1164987
5000,788,2021,1167107
5000,1203,2630,1162065
5000,227,8451,1163606
5000,2306,5383,1169626
5000,1340,6893,1165236
5000,4538,8126,1163890
5000,3792,5952,1165322
5000,174,2901,1163624
5000,1430,2604,1168403
5000,2884,3703,1191125
5000,3292,4296,1166826
5000,806,7723,1163744
5000,3307,223,1173103
5000,4631,2260,1173844
5000,1392,3902,1161581
5000,2732,5874,1160748
5000,301,11,1172710
5000,4231,4703,1163916
5000,3261,723,1164822
5000,2644,7478,1168092
5000,784,1312,1179823
5000,1987,5378,1177845
5000,3903,1318,1165503
5000,1285,8983,1163916
5000,423,8775,1168927
5000,214,5747,1168726
5000,270,2527,1169810
5000,195,7912,1171944
5000,1854,3936,1169284
5000,3085,5532,1164612
5000,788,2021,1168422
5000,1203,2630,1163178
5000,227,8451,1166232
5000,2306,5383,1165060
5000,1340,6893,1164934
5000,4538,8126,1169434
5000,3792,5952,1165272
5000,174,2901,1165594
5000,1430,2604,1164994
5000,2884,3703,1184236
5000,3292,4296,1165398
5000,806,7723,1163597
5000,3307,223,1171497
5000,4631,2260,1189869
5000,1392,3902,1165299
5000,2732,5874,1171222
5000,301,11,1164864
5000,4231,4703,1165365
5000,3261,723,1173180
5000,2644,7478,1189551
5000,784,1312,1170672
5000,1987,5378,1168463
5000,3903,1318,1177010
5000,1285,8983,1168980
5000,423,8775,1164944
5000,214,5747,1164992
5000,270,2527,1169842
5000,195,7912,1165287
5000,1854,3936,1167058
5000,3085,5532,1161906
5000,788,2021,1164276
5000,1203,2630,1170340
5000,227,8451,1166889
5000,2306,5383,1164648
5000,1340,6893,1165447
5000,4538,8126,1165046
5000,3792,5952,1168440
5000,174,2901,1179335
5000,1430,2604,1165993
5000,2884,3703,1194885
5000,3292,4296,1164388
5000,806,7723,1162733
5000,3307,223,1162622
5000,4631,2260,1162677
5000,1392,3902,1194706
5000,2732,5874,1167776
5000,301,11,1166014
5000,4231,4703,1187435
5000,3261,723,1167181
5000,2644,7478,1177080
5000,784,1312,1177373
5000,1987,5378,1167497
5000,3903,1318,1167638
5000,1285,8983,1171805
5000,423,8775,1163496
5000,214,5747,1191673
5000,270,2527,1165783
5000,195,7912,1169401
5000,1854,3936,1165651
5000,3085,5532,1165342
5000,788,2021,1164614
5000,1203,2630,1188261
5000,227,8451,1171083
5000,2306,5383,1166260
5000,1340,6893,1165209
5000,4538,8126,1165661
5000,3792,5952,1163544
5000,174,2901,1182496
5000,1430,2604,1162520
5000,2884,3703,1197301
5000,3292,4296,1179863
5000,806,7723,1170686
5000,3307,223,1172580
5000,4631,2260,1187701
5000,1392,3902,1165877
5000,2732,5874,1173656
5000,301,11,1171623
5000,4231,4703,1174998
5000,3261,723,1167973
5000,2644,7478,1178583
5000,784,1312,1172767
5000,1987,5378,1168667
5000,3903,1318,1175256
5000,1285,8983,1171322
5000,423,8775,1197873
5000,214,5747,1172845
5000,270,2527,1171756
5000,195,7912,1173967
5000,1854,3936,1185965
5000,3085,5532,1173869
5000,788,2021,1173122
5000,1203,2630,1173945
5000,227,8451,1171799
5000,2306,5383,1172955
5000,1340,6893,1173324
5000,4538,8126,1173285
5000,3792,5952,1170221
5000,174,2901,1181776
5000,1430,2604,1169855
5000,2884,3703,1182760
5000,3292,4296,1182269
5000,806,7723,1164183
5000,3307,223,1163350
5000,4631,2260,1181143
5000,1392,3902,1161957
5000,2732,5874,1165097
5000,301,11,1162478
5000,4231,4703,1165690
5000,3261,723,1180666
5000,2644,7478,1166235
5000,784,1312,1165281
5000,1987,5378,1165789
5000,3903,1318,1164753
5000,1285,8983,1164573
5000,423,8775,1184827
5000,214,5747,1165114
5000,270,2527,1163526
5000,195,7912,1164845
5000,1854,3936,1164586
5000,3085,5532,1168329
5000,788,2021,1165410
5000,1203,2630,1177958
5000,227,8451,1166138
5000,2306,5383,1165279
5000,1340,6893,1167392
5000,4538,8126,1163585
5000,3792,5952,1163803
5000,174,2901,1164183
5000,1430,2604,1166692
5000,2884,3703,1185856
5000,3292,4296,1164707
5000,806,7723,1163395
5000,3307,223,1166440
5000,4631,2260,1173636
5000,1392,3902,1161155
5000,2732,5874,1162241
5000,301,11,1163870
5000,4231,4703,1168882
5000,3261,723,1174415
5000,2644,7478,1166120
5000,784,1312,1166753
5000,1987,5378,1170599
5000,3903,1318,1164786
5000,1285,8983,1166882
5000,423,8775,1164452
5000,214,5747,1165455
5000,270,2527,1165285
5000,195,7912,1165543
5000,1854,3936,1164193
5000,3085,5532,1166012
5000,788,2021,1171041
5000,1203,2630,1166377
5000,227,8451,1166836
5000,2306,5383,1163551
5000,1340,6893,1166191
5000,4538,8126,1169112
5000,3792,5952,1163627
5000,174,2901,1165371
5000,1430,2604,1164625
5000,2884,3703,1200239
5000,3292,4296,1176049
5000,806,7723,1163160
5000,3307,223,1164857
5000,4631,2260,1182954
5000,1392,3902,1162328
5000,2732,5874,1165728
5000,301,11,1164490
5000,4231,4703,1165439
5000,3261,723,1170892
5000,2644,7478,1165348
5000,784,1312,1166689
5000,1987,5378,1166310
5000,3903,1318,1167950
5000,1285,8983,1170620
5000,423,8775,1164360
5000,214,5747,1164118
5000,270,2527,1164438
5000,195,7912,1168457
5000,1854,3936,1165056
5000,3085,5532,1178716
5000,788,2021,1163593
5000,1203,2630,1162733
5000,227,8451,1169306
5000,2306,5383,1165889
5000,1340,6893,1187110
5000,4538,8126,1167074
5000,3792,5952,1168221
5000,174,2901,1168770
5000,1430,2604,1164084
5000,2884,3703,1183385
5000,3292,4296,1169856
5000,806,7723,1163533
5000,3307,223,1163396
5000,4631,2260,1162687
5000,1392,3902,1161636
5000,2732,5874,1166568
5000,301,11,1163768
5000,4231,4703,1185427
5000,3261,723,1163443
5000,2644,7478,1162385
5000,784,1312,1170176
5000,1987,5378,1195641
5000,3903,1318,1164009
5000,1285,8983,1165610
5000,423,8775,1168400
5000,214,5747,1164477
5000,270,2527,1162794
5000,195,7912,1163628
5000,1854,3936,1165888
5000,3085,5532,1169305
5000,788,2021,1166597
5000,1203,2630,1163656
5000,227,8451,1162597
5000,2306,5383,1162509
5000,1340,6893,1168826
5000,4538,8126,1163627
5000,3792,5952,1163225
5000,174,2901,1163902
5000,1430,2604,1161809
5000,2884,3703,1192380
5000,3292,4296,1179096
5000,806,7723,1164205
5000,3307,223,1174521
5000,4631,2260,1177736
5000,1392,3902,1163574
5000,2732,5874,1167352
5000,301,11,1168959
5000,4231,4703,1186726
5000,3261,723,1173204
5000,2644,7478,1170504
5000,784,1312,1173606
5000,1987,5378,1181472
5000,3903,1318,1171936
5000,1285,8983,1171397
5000,423,8775,1173401
5000,214,5747,1184185
5000,270,2527,1172460
5000,195,7912,1170743
5000,1854,3936,1166211
5000,3085,5532,1163237
5000,788,2021,1178584
5000,1203,2630,1176130
5000,227,8451,1169603
5000,2306,5383,1175141
5000,1340,6893,1168667
5000,4538,8126,1174444
5000,3792,5952,1174789
5000,174,2901,1165779
5000,1430,2604,1174160
5000,2884,3703,1181164
5000,3292,4296,1162309
5000,806,7723,1177969
5000,3307,223,1164139
5000,4631,2260,1168421
5000,1392,3902,1161621
5000,2732,5874,1164773
5000,301,11,1168785
5000,4231,4703,1164448
5000,3261,723,1165145
5000,2644,7478,1164079
5000,784,1312,1162558
5000,1987,5378,1163329
5000,3903,1318,1169730
5000,1285,8983,1165384
5000,423,8775,1162706
5000,214,5747,1179175
5000,270,2527,1169907
5000,195,7912,1165690
5000,1854,3936,1164700
5000,3085,5532,1165282
5000,788,2021,1165589
5000,1203,2630,1170546
5000,227,8451,1166655
5000,2306,5383,1166524
5000,1340,6893,1165526
5000,4538,8126,1165330
5000,3792,5952,1166211
5000,174,2901,1164386
5000,1430,2604,1164922
5000,2884,3703,1200337
5000,3292,4296,1168545
5000,806,7723,1162658
5000,3307,223,1163347
5000,4631,2260,1179896
5000,1392,3902,1160600
5000,2732,5874,1178606
5000,301,11,1165918
5000,4231,4703,1167751
5000,3261,723,1165578
5000,2644,7478,1171354
5000,784,1312,1167097
5000,1987,5378,1164313
5000,3903,1318,1181334
5000,1285,8983,1166908
5000,423,8775,1165929
5000,214,5747,1164516
5000,270,2527,1165604
5000,195,7912,1163939
5000,1854,3936,1168827
5000,3085,5532,1178687
5000,788,2021,1164640
5000,1203,2630,1163618
5000,227,8451,1163408
5000,2306,5383,1167443
5000,1340,6893,1164612
5000,4538,8126,1164795
5000,3792,5952,1177934
5000,174,2901,1167259
5000,1430,2604,1168855
5000,2884,3703,1184889
5000,3292,4296,1175807
5000,806,7723,1172856
5000,3307,223,1165776
5000,4631,2260,1166096
5000,1392,3902,1177490
5000,2732,5874,1167325
5000,301,11,1175235
5000,4231,4703,1165670
5000,3261,723,1164085
5000,2644,7478,1163824
5000,784,1312,1167896
5000,1987,5378,1166653
5000,3903,1318,1166047
5000,1285,8983,1164137
5000,423,8775,1163549
5000,214,5747,1168012
5000,270,2527,1165157
5000,195,7912,1498345
5000,1854,3936,1754141
5000,3085,5532,1220285
5000,788,2021,1173985
5000,1203,2630,1171408
5000,227,8451,1166272
5000,2306,5383,1167236
5000,1340,6893,1170383
5000,4538,8126,1163228
5000,3792,5952,1164808
5000,174,2901,1163910
5000,1430,2604,1164827
5000,2884,3703,1182864
5000,3292,4296,1163725
5000,806,7723,1184708
5000,3307,223,1162964
5000,4631,2260,1162861
5000,1392,3902,1172963
5000,2732,5874,1162408
5000,301,11,1169247
5000,4231,4703,1164889
5000,3261,723,1163190
5000,2644,7478,1162936
5000,784,1312,1165102
5000,1987,5378,1163744
5000,3903,1318,1164417
5000,1285,8983,1164667
5000,423,8775,1164826
5000,214,5747,1169247
5000,270,2527,1164082
5000,195,7912,1163300
5000,1854,3936,1163522
5000,3085,5532,1165697
5000,788,2021,1170270
5000,1203,2630,1164129
5000,227,8451,1166053
5000,2306,5383,1165448
5000,1340,6893,1165458
5000,4538,8126,1170492
5000,3792,5952,1163958
5000,174,2901,1164589
5000,1430,2604,1182176
5000,2884,3703,1184978
5000,3292,4296,1165788
5000,806,7723,1171524
5000,3307,223,1166130
5000,4631,2260,1170119
5000,1392,3902,1161842
5000,2732,5874,1161701
5000,301,11,1165557
5000,4231,4703,1185318
5000,3261,723,1165857
5000,2644,7478,1166434
5000,784,1312,1167393
5000,1987,5378,1164473
5000,3903,1318,1171611
5000,1285,8983,1163316
5000,423,8775,1163859
5000,214,5747,1163747
5000,270,2527,1165965
5000,195,7912,1166762
5000,1854,3936,1166463
5000,3085,5532,1162412
5000,788,2021,1164864
5000,1203,2630,1164126
5000,227,8451,1167697
5000,2306,5383,1164736
5000,1340,6893,1163495
5000,4538,8126,1162275
5000,3792,5952,1164998
5000,174,2901,1167088
5000,1430,2604,1162699
5000,2884,3703,1194395
5000,3292,4296,1182425
5000,806,7723,1170464
5000,3307,223,1188141
5000,4631,2260,1168160
5000,1392,3902,1167747
5000,2732,5874,1164246
5000,301,11,1172913
5000,4231,4703,1170905
5000,3261,723,1170704
5000,2644,7478,1182141
5000,784,1312,1171907
5000,1987,5378,1173067
5000,3903,1318,1171289
5000,1285,8983,1185682
5000,423,8775,1173239
5000,214,5747,1174083
5000,270,2527,1172420
5000,195,7912,1184638
5000,1854,3936,1173103
5000,3085,5532,1174957
5000,788,2021,1173092
5000,1203,2630,1172159
5000,227,8451,1175544
5000,2306,5383,1171238
5000,1340,6893,1171505
5000,4538,8126,1172426
5000,3792,5952,1170640
5000,174,2901,1184990
5000,1430,2604,1174504
5000,2884,3703,1184506
5000,3292,4296,1170087
5000,806,7723,1163872
5000,3307,223,1163378
5000,4631,2260,1179395
5000,1392,3902,1163117
5000,2732,5874,1166631
5000,301,11,1164812
5000,4231,4703,1165771
5000,3261,723,1165216
5000,2644,7478,1164632
5000,784,1312,1170908
5000,1987,5378,1162846
5000,3903,1318,1162798
5000,1285,8983,1164092
5000,423,8775,1164011
5000,214,5747,1164999
5000,270,2527,1164119
5000,195,7912,1163850
5000,1854,3936,1166161
5000,3085,5532,1168883
5000,788,2021,1165676
5000,1203,2630,1165631
5000,227,8451,1164979
5000,2306,5383,1165265
5000,1340,6893,1170421
5000,4538,8126,1165612
5000,3792,5952,1164316
5000,174,2901,1162479
5000,1430,2604,1162843
