size,range,query_ns
3000,1386,45
3000,19,70
3000,1105,57
3000,613,48
3000,297,52
3000,809,64
3000,133,78
3000,236,65
3000,491,50
3000,1262,52
3000,2143,68
3000,3,77
3000,826,53
3000,613,44
3000,223,71
3000,2298,55
3000,971,53
3000,704,43
3000,1963,55
3000,2039,44
3000,78,59
3000,687,52
3000,40,63
3000,2313,44
3000,1309,44
3000,270,55
3000,812,58
3000,251,84
3000,17,71
3000,1614,64
3000,532,41
3000,919,48
3000,808,40
3000,223,73
3000,172,52
3000,451,50
3000,1199,50
3000,1767,54
3000,1469,51
3000,262,53
3000,4,67
3000,463,45
3000,52,77
3000,2037,49
3000,526,53
3000,173,55
3000,600,58
3000,811,50
3000,775,54
3000,1120,45
3000,430,52
3000,500,54
3000,2310,50
3000,1308,43
3000,109,124
3000,508,55
3000,83,54
3000,511,45
3000,344,56
3000,897,55
3000,1394,60
3000,96,65
3000,1676,52
3000,73,84
3000,152,81
3000,1235,54
3000,1553,48
3000,302,44
3000,46,60
3000,136,60
3000,2116,45
3000,272,61
3000,535,67
3000,1231,59
3000,1838,56
3000,330,64
3000,1888,56
3000,1035,51
3000,1086,49
3000,2134,118
3000,331,95
3000,236,77
3000,1141,86
3000,174,72
3000,843,65
3000,67,68
3000,323,62
3000,1163,49
3000,2489,58
3000,254,82
3000,83,75
3000,892,65
3000,1102,46
3000,852,75
3000,1203,46
3000,19,69
3000,619,49
3000,683,56
3000,1618,57
3000,1472,47
3000,1386,50
3000,19,61
3000,1105,60
3000,613,50
3000,297,54
3000,809,55
3000,133,78
3000,236,60
3000,491,48
3000,1262,57
3000,2143,65
3000,3,67
3000,826,55
3000,613,49
3000,223,66
3000,2298,58
3000,971,54
3000,704,43
3000,1963,59
3000,2039,67
3000,78,69
3000,687,44
3000,40,63
3000,2313,62
3000,1309,45
3000,270,58
3000,812,52
3000,251,85
3000,17,72
3000,1614,47
3000,532,50
3000,919,52
3000,808,43
3000,223,62
3000,172,50
3000,451,50
3000,1199,51
3000,1767,61
3000,1469,61
3000,262,51
3000,4,66
3000,463,53
3000,52,76
3000,2037,48
3000,526,46
3000,173,72
3000,600,65
3000,811,51
3000,775,127
3000,1120,80
3000,430,68
3000,500,63
3000,2310,77
3000,1308,60
3000,109,91
3000,508,57
3000,83,52
3000,511,53
3000,344,55
3000,897,61
3000,1394,58
3000,96,59
3000,1676,48
3000,73,73
3000,152,72
3000,1235,62
3000,1553,51
3000,302,49
3000,46,59
3000,136,68
3000,2116,51
3000,272,62
3000,535,63
3000,1231,54
3000,1838,61
3000,330,62
3000,1888,54
3000,1035,46
3000,1086,46
3000,2134,147
3000,331,70
3000,236,141
3000,1141,83
3000,174,82
3000,843,69
3000,67,66
3000,323,67
3000,1163,52
3000,2489,61
3000,254,138
3000,83,74
3000,892,61
3000,1102,44
3000,852,72
3000,1203,43
3000,19,84
3000,619,54
3000,683,58
3000,1618,55
3000,1472,46
3000,1386,59
3000,19,62
3000,1105,65
3000,613,52
3000,297,63
3000,809,61
3000,133,77
3000,236,72
3000,491,52
3000,1262,54
3000,2143,68
3000,3,76
3000,826,54
3000,613,47
3000,223,77
3000,2298,57
3000,971,54
3000,704,43
3000,1963,59
3000,2039,51
3000,78,72
3000,687,52
3000,40,61
3000,2313,66
3000,1309,44
3000,270,60
3000,812,54
3000,251,105
3000,17,82
3000,1614,61
3000,532,55
3000,919,53
3000,808,45
3000,223,66
3000,172,60
3000,451,48
3000,1199,52
3000,1767,58
3000,1469,51
3000,262,61
3000,4,73
3000,463,62
3000,52,85
3000,2037,54
3000,526,44
3000,173,67
3000,600,65
3000,811,49
3000,775,61
3000,1120,46
3000,430,59
3000,500,63
3000,2310,66
3000,1308,52
3000,109,57
3000,508,55
3000,83,51
3000,511,54
3000,344,57
3000,897,60
3000,1394,62
3000,96,66
3000,1676,49
3000,73,58
3000,152,79
3000,1235,42
3000,1553,53
3000,302,55
3000,46,55
3000,136,69
3000,2116,62
3000,272,70
3000,535,64
3000,1231,50
3000,1838,61
3000,330,60
3000,1888,50
3000,1035,42
3000,1086,42
3000,2134,120
3000,331,93
3000,236,84
3000,1141,74
3000,174,79
3000,843,63
3000,67,67
3000,323,59
3000,1163,52
3000,2489,55
3000,254,82
3000,83,76
3000,892,64
3000,1102,44
3000,852,72
3000,1203,47
3000,19,71
3000,619,47
3000,683,60
3000,1618,67
3000,1472,56
3000,1386,50
3000,19,69
3000,1105,54
3000,613,52
3000,297,59
3000,809,54
3000,133,69
3000,236,114
3000,491,55
3000,1262,48
3000,2143,55
3000,3,64
3000,826,50
3000,613,45
3000,223,63
3000,2298,58
3000,971,47
3000,704,41
3000,1963,55
3000,2039,52
3000,78,59
3000,687,40
3000,40,60
3000,2313,61
3000,1309,44
3000,270,51
3000,812,51
3000,251,87
3000,17,64
3000,1614,56
3000,532,45
3000,919,48
3000,808,43
3000,223,59
3000,172,59
3000,451,51
3000,1199,54
3000,1767,66
3000,1469,57
3000,262,57
3000,4,71
3000,463,49
3000,52,74
3000,2037,49
3000,526,44
3000,173,58
3000,600,58
3000,811,51
3000,775,47
3000,1120,44
3000,430,52
3000,500,51
3000,2310,58
3000,1308,44
3000,109,52
3000,508,45
3000,83,50
3000,511,45
3000,344,46
3000,897,60
3000,1394,51
3000,96,63
3000,1676,47
3000,73,60
3000,152,59
3000,1235,53
3000,1553,48
3000,302,42
3000,46,58
3000,136,60
3000,2116,48
3000,272,58
3000,535,56
3000,1231,45
3000,1838,56
3000,330,44
3000,1888,44
3000,1035,45
3000,1086,45
3000,2134,112
3000,331,114
3000,236,101
3000,1141,82
3000,174,92
3000,843,69
3000,67,62
3000,323,73
3000,1163,63
3000,2489,61
3000,254,84
3000,83,77
3000,892,73
3000,1102,54
3000,852,74
3000,1203,54
3000,19,79
3000,619,51
3000,683,60
3000,1618,60
3000,1472,47
3000,1386,51
3000,19,69
3000,1105,63
3000,613,64
3000,297,56
3000,809,55
3000,133,86
3000,236,89
3000,491,57
3000,1262,51
3000,2143,68
3000,3,78
3000,826,54
3000,613,46
3000,223,81
3000,2298,67
3000,971,51
3000,704,43
3000,1963,62
3000,2039,56
3000,78,79
3000,687,47
3000,40,63
3000,2313,67
3000,1309,51
3000,270,63
3000,812,60
3000,251,103
3000,17,66
3000,1614,53
3000,532,47
3000,919,45
3000,808,46
3000,223,64
3000,172,54
3000,451,55
3000,1199,59
3000,1767,72
3000,1469,55
3000,262,55
3000,4,70
3000,463,52
3000,52,77
3000,2037,62
3000,526,55
3000,173,62
3000,600,67
3000,811,67
3000,775,56
3000,1120,57
3000,430,67
3000,500,56
3000,2310,69
3000,1308,55
3000,109,59
3000,508,57
3000,83,55
3000,511,51
3000,344,59
3000,897,69
3000,1394,53
3000,96,132
3000,1676,48
3000,73,60
3000,152,81
3000,1235,56
3000,1553,53
3000,302,54
3000,46,54
3000,136,68
3000,2116,63
3000,272,62
3000,535,57
3000,1231,57
3000,1838,67
3000,330,69
3000,1888,55
3000,1035,53
3000,1086,48
3000,2134,151
3000,331,86
3000,236,83
3000,1141,73
3000,174,77
3000,843,65
3000,67,79
3000,323,61
3000,1163,49
3000,2489,54
3000,254,78
3000,83,74
3000,892,65
3000,1102,42
3000,852,75
3000,1203,48
3000,19,74
3000,619,49
3000,683,60
3000,1618,56
3000,1472,43
3000,1386,49
3000,19,70
3000,1105,54
3000,613,48
3000,297,44
3000,809,58
3000,133,70
3000,236,66
3000,491,51
3000,1262,48
3000,2143,59
3000,3,69
3000,826,43
3000,613,43
3000,223,67
3000,2298,63
3000,971,57
3000,704,41
3000,1963,55
3000,2039,50
3000,78,71
3000,687,43
3000,40,60
3000,2313,59
3000,1309,44
3000,270,57
3000,812,53
3000,251,88
3000,17,73
3000,1614,51
3000,532,52
3000,919,43
3000,808,42
3000,223,66
3000,172,51
3000,451,50
3000,1199,52
3000,1767,56
3000,1469,53
3000,262,54
3000,4,69
3000,463,44
3000,52,79
3000,2037,47
3000,526,53
3000,173,58
3000,600,65
3000,811,49
3000,775,54
3000,1120,48
3000,430,55
3000,500,45
3000,2310,67
3000,1308,44
3000,109,60
3000,508,45
3000,83,54
3000,511,45
3000,344,45
3000,897,60
3000,1394,46
3000,96,63
3000,1676,44
3000,73,58
3000,152,65
3000,1235,45
3000,1553,47
3000,302,43
3000,46,59
3000,136,64
3000,2116,50
3000,272,60
3000,535,60
3000,1231,45
3000,1838,60
3000,330,46
3000,1888,55
3000,1035,44
3000,1086,46
3000,2134,122
3000,331,161
3000,236,73
3000,1141,73
3000,174,74
3000,843,74
3000,67,63
3000,323,64
3000,1163,54
3000,2489,56
3000,254,72
3000,83,76
3000,892,56
3000,1102,43
3000,852,69
3000,1203,44
3000,19,73
3000,619,59
3000,683,70
3000,1618,58
3000,1472,46
3000,1386,59
3000,19,67
3000,1105,57
3000,613,48
3000,297,51
3000,809,53
3000,133,68
3000,236,78
3000,491,53
3000,1262,50
3000,2143,60
3000,3,65
3000,826,61
3000,613,47
3000,223,67
3000,2298,58
3000,971,45
3000,704,43
3000,1963,61
3000,2039,52
3000,78,65
3000,687,43
3000,40,77
3000,2313,51
3000,1309,46
3000,270,60
3000,812,100
3000,251,87
3000,17,69
3000,1614,47
3000,532,43
3000,919,48
3000,808,42
3000,223,78
3000,172,57
3000,451,58
3000,1199,53
3000,1767,61
3000,1469,54
3000,262,47
3000,4,127
3000,463,60
3000,52,91
3000,2037,45
3000,526,46
3000,173,59
3000,600,67
3000,811,56
3000,775,52
3000,1120,47
3000,430,54
3000,500,45
3000,2310,60
3000,1308,48
3000,109,74
3000,508,46
3000,83,52
3000,511,54
3000,344,46
3000,897,63
3000,1394,48
3000,96,69
3000,1676,47
3000,73,59
3000,152,130
3000,1235,48
3000,1553,48
3000,302,46
3000,46,61
3000,136,61
3000,2116,54
3000,272,60
3000,535,56
3000,1231,46
3000,1838,57
3000,330,48
3000,1888,42
3000,1035,45
3000,1086,45
3000,2134,136
3000,331,113
3000,236,85
3000,1141,73
3000,174,73
3000,843,74
3000,67,83
3000,323,64
3000,1163,54
3000,2489,65
3000,254,80
3000,83,78
3000,892,65
3000,1102,47
3000,852,65
3000,1203,48
3000,19,78
3000,619,54
3000,683,60
3000,1618,51
3000,1472,47
3000,1386,56
3000,19,60
3000,1105,54
3000,613,46
3000,297,46
3000,809,53
3000,133,77
3000,236,69
3000,491,51
3000,1262,46
3000,2143,62
3000,3,69
3000,826,75
3000,613,56
3000,223,111
3000,2298,83
3000,971,47
3000,704,43
3000,1963,76
3000,2039,48
3000,78,75
3000,687,44
3000,40,69
3000,2313,58
3000,1309,50
3000,270,58
3000,812,49
3000,251,92
3000,17,76
3000,1614,53
3000,532,51
3000,919,49
3000,808,40
3000,223,58
3000,172,58
3000,451,52
3000,1199,49
3000,1767,65
3000,1469,53
3000,262,49
3000,4,63
3000,463,55
3000,52,74
3000,2037,49
3000,526,45
3000,173,57
3000,600,57
3000,811,49
3000,775,52
3000,1120,50
3000,430,52
3000,500,51
3000,2310,68
3000,1308,52
3000,109,69
3000,508,46
3000,83,48
3000,511,44
3000,344,44
3000,897,57
3000,1394,54
3000,96,71
3000,1676,48
3000,73,58
3000,152,66
3000,1235,48
3000,1553,50
3000,302,44
3000,46,61
3000,136,62
3000,2116,61
3000,272,59
3000,535,58
3000,1231,47
3000,1838,54
3000,330,46
3000,1888,47
3000,1035,49
3000,1086,47
3000,2134,126
3000,331,100
3000,236,91
3000,1141,77
3000,174,74
3000,843,66
3000,67,58
3000,323,61
3000,1163,50
3000,2489,60
3000,254,86
3000,83,78
3000,892,60
3000,1102,50
3000,852,72
3000,1203,49
3000,19,69
3000,619,54
3000,683,58
3000,1618,54
3000,1472,49
3000,1386,55
3000,19,66
3000,1105,53
3000,613,52
3000,297,50
3000,809,67
3000,133,67
3000,236,54
3000,491,50
3000,1262,54
3000,2143,61
3000,3,72
3000,826,55
3000,613,46
3000,223,65
3000,2298,57
3000,971,46
3000,704,42
3000,1963,55
3000,2039,52
3000,78,63
3000,687,45
3000,40,107
3000,2313,84
3000,1309,47
3000,270,70
3000,812,61
3000,251,87
3000,17,83
3000,1614,60
3000,532,47
3000,919,51
3000,808,62
3000,223,76
3000,172,75
3000,451,54
3000,1199,71
3000,1767,75
3000,1469,54
3000,262,65
3000,4,76
3000,463,57
3000,52,94
3000,2037,65
3000,526,53
3000,173,71
3000,600,66
3000,811,50
3000,775,53
3000,1120,52
3000,430,67
3000,500,53
3000,2310,68
3000,1308,54
3000,109,72
3000,508,44
3000,83,47
3000,511,50
3000,344,41
3000,897,59
3000,1394,50
3000,96,61
3000,1676,40
3000,73,55
3000,152,68
3000,1235,53
3000,1553,46
3000,302,49
3000,46,56
3000,136,62
3000,2116,63
3000,272,64
3000,535,63
3000,1231,47
3000,1838,56
3000,330,46
3000,1888,46
3000,1035,49
3000,1086,45
3000,2134,119
3000,331,75
3000,236,86
3000,1141,76
3000,174,73
3000,843,62
3000,67,59
3000,323,66
3000,1163,53
3000,2489,48
3000,254,89
3000,83,76
3000,892,67
3000,1102,46
3000,852,72
3000,1203,42
3000,19,84
3000,619,53
3000,683,64
3000,1618,50
3000,1472,44
3000,1386,56
3000,19,67
3000,1105,55
3000,613,55
3000,297,44
3000,809,53
3000,133,74
3000,236,66
3000,491,62
3000,1262,54
3000,2143,59
3000,3,67
3000,826,51
3000,613,43
3000,223,66
3000,2298,58
3000,971,49
3000,704,42
3000,1963,54
3000,2039,54
3000,78,68
3000,687,41
3000,40,72
3000,2313,61
3000,1309,46
3000,270,65
3000,812,60
3000,251,89
3000,17,79
3000,1614,57
3000,532,51
3000,919,57
3000,808,45
3000,223,62
3000,172,57
3000,451,59
3000,1199,61
3000,1767,60
3000,1469,50
3000,262,51
3000,4,68
3000,463,50
3000,52,74
3000,2037,54
3000,526,63
3000,173,68
3000,600,66
3000,811,60
3000,775,54
3000,1120,47
3000,430,57
3000,500,55
3000,2310,52
3000,1308,43
3000,109,73
3000,508,47
3000,83,52
3000,511,45
3000,344,44
3000,897,60
3000,1394,50
3000,96,64
3000,1676,56
3000,73,67
3000,152,63
3000,1235,55
3000,1553,57
3000,302,44
3000,46,69
3000,136,66
3000,2116,64
3000,272,61
3000,535,67
3000,1231,55
3000,1838,64
3000,330,59
3000,1888,50
3000,1035,47
3000,1086,43
3000,2134,103
3000,331,106
3000,236,80
3000,1141,69
3000,174,72
3000,843,56
3000,67,61
3000,323,67
3000,1163,52
3000,2489,51
3000,254,79
3000,83,68
3000,892,59
3000,1102,40
3000,852,72
3000,1203,50
3000,19,76
3000,619,48
3000,683,60
3000,1618,60
3000,1472,50
3000,1386,50
3000,19,69
3000,1105,53
3000,613,59
3000,297,45
3000,809,58
3000,133,63
3000,236,66
3000,491,50
3000,1262,56
3000,2143,51
3000,3,65
3000,826,54
3000,613,41
3000,223,56
3000,2298,62
3000,971,47
3000,704,44
3000,1963,59
3000,2039,51
3000,78,59
3000,687,42
3000,40,56
3000,2313,50
3000,1309,46
3000,270,90
3000,812,88
3000,251,122
3000,17,83
3000,1614,71
3000,532,72
3000,919,66
3000,808,48
3000,223,79
3000,172,80
3000,451,56
3000,1199,64
3000,1767,71
3000,1469,57
3000,262,57
3000,4,71
3000,463,64
3000,52,91
3000,2037,52
3000,526,49
3000,173,80
3000,600,67
3000,811,57
3000,775,68
3000,1120,51
3000,430,63
3000,500,59
3000,2310,63
3000,1308,54
3000,109,74
3000,508,50
3000,83,63
3000,511,54
3000,344,54
3000,897,55
3000,1394,56
3000,96,69
3000,1676,49
3000,73,64
3000,152,66
3000,1235,48
3000,1553,53
3000,302,49
3000,46,70
3000,136,62
3000,2116,57
3000,272,63
3000,535,58
3000,1231,55
3000,1838,69
3000,330,52
3000,1888,48
3000,1035,50
3000,1086,51
3000,2134,103
3000,331,105
3000,236,76
3000,1141,68
3000,174,76
3000,843,66
3000,67,70
3000,323,67
3000,1163,52
3000,2489,58
3000,254,76
3000,83,64
3000,892,61
3000,1102,45
3000,852,73
3000,1203,44
3000,19,72
3000,619,55
3000,683,58
3000,1618,49
3000,1472,46
3000,1386,48
3000,19,61
3000,1105,51
3000,613,47
3000,297,50
3000,809,59
3000,133,70
3000,236,55
3000,491,56
3000,1262,47
3000,2143,59
3000,3,67
3000,826,61
3000,613,48
3000,223,69
3000,2298,57
3000,971,45
3000,704,43
3000,1963,54
3000,2039,51
3000,78,60
3000,687,44
3000,40,64
3000,2313,54
3000,1309,44
3000,270,54
3000,812,51
3000,251,86
3000,17,69
3000,1614,51
3000,532,52
3000,919,43
3000,808,45
3000,223,60
3000,172,98
3000,451,74
3000,1199,72
3000,1767,70
3000,1469,50
3000,262,58
3000,4,66
3000,463,61
3000,52,92
3000,2037,57
3000,526,53
3000,173,65
3000,600,63
3000,811,57
3000,775,54
3000,1120,47
3000,430,53
3000,500,60
3000,2310,65
3000,1308,48
3000,109,71
3000,508,46
3000,83,65
3000,511,44
3000,344,53
3000,897,64
3000,1394,55
3000,96,63
3000,1676,49
3000,73,66
3000,152,66
3000,1235,44
3000,1553,44
3000,302,43
3000,46,64
3000,136,65
3000,2116,58
3000,272,59
3000,535,60
3000,1231,54
3000,1838,63
3000,330,49
3000,1888,56
3000,1035,44
3000,1086,43
3000,2134,111
3000,331,104
3000,236,91
3000,1141,84
3000,174,76
3000,843,72
3000,67,79
3000,323,62
3000,1163,60
3000,2489,53
3000,254,68
3000,83,66
3000,892,59
3000,1102,60
3000,852,78
3000,1203,46
3000,19,79
3000,619,59
3000,683,60
3000,1618,50
3000,1472,55
3000,1386,47
3000,19,58
3000,1105,56
3000,613,52
3000,297,46
3000,809,61
3000,133,62
3000,236,69
3000,491,48
3000,1262,57
3000,2143,52
3000,3,66
3000,826,67
3000,613,47
3000,223,67
3000,2298,66
3000,971,56
3000,704,42
3000,1963,57
3000,2039,66
3000,78,59
3000,687,44
3000,40,58
3000,2313,70
3000,1309,54
3000,270,58
3000,812,51
3000,251,85
3000,17,73
3000,1614,48
3000,532,105
3000,919,74
3000,808,52
3000,223,75
3000,172,65
3000,451,61
3000,1199,50
3000,1767,80
3000,1469,68
3000,262,69
3000,4,73
3000,463,58
3000,52,90
3000,2037,50
3000,526,54
3000,173,71
3000,600,80
3000,811,71
3000,775,65
3000,1120,58
3000,430,61
3000,500,51
3000,2310,70
3000,1308,60
3000,109,68
3000,508,56
3000,83,56
3000,511,59
3000,344,54
3000,897,67
3000,1394,60
3000,96,72
3000,1676,51
3000,73,64
3000,152,62
3000,1235,58
3000,1553,51
3000,302,54
3000,46,55
3000,136,66
3000,2116,64
3000,272,67
3000,535,57
3000,1231,55
3000,1838,66
3000,330,60
3000,1888,50
3000,1035,46
3000,1086,50
3000,2134,133
3000,331,88
3000,236,80
3000,1141,85
3000,174,84
3000,843,73
3000,67,62
3000,323,65
3000,1163,54
3000,2489,67
3000,254,79
3000,83,68
3000,892,63
3000,1102,40
3000,852,73
3000,1203,54
3000,19,72
3000,619,58
3000,683,56
3000,1618,54
3000,1472,52
3000,1386,47
3000,19,71
3000,1105,47
3000,613,80
3000,297,57
3000,809,69
3000,133,93
3000,236,64
3000,491,56
3000,1262,48
3000,2143,61
3000,3,60
3000,826,56
3000,613,46
3000,223,72
3000,2298,63
3000,971,47
3000,704,45
3000,1963,59
3000,2039,52
3000,78,54
3000,687,42
3000,40,54
3000,2313,76
3000,1309,53
3000,270,53
3000,812,49
3000,251,86
3000,17,72
3000,1614,62
3000,532,43
3000,919,47
3000,808,42
3000,223,54
3000,172,54
3000,451,48
3000,1199,49
3000,1767,59
3000,1469,51
3000,262,52
3000,4,60
3000,463,44
3000,52,74
3000,2037,47
3000,526,50
3000,173,58
3000,600,58
3000,811,81
3000,775,78
3000,1120,51
3000,430,60
3000,500,44
3000,2310,59
3000,1308,53
3000,109,73
3000,508,50
3000,83,53
3000,511,50
3000,344,50
3000,897,75
3000,1394,59
3000,96,63
3000,1676,40
3000,73,62
3000,152,74
3000,1235,58
3000,1553,53
3000,302,44
3000,46,61
3000,136,60
3000,2116,56
3000,272,63
3000,535,58
3000,1231,49
3000,1838,62
3000,330,60
3000,1888,50
3000,1035,44
3000,1086,45
4000,69,133
4000,186,77
4000,1061,66
4000,615,51
4000,3060,68
4000,845,62
4000,2194,65
4000,307,71
4000,1976,65
4000,398,65
4000,1201,53
4000,84,81
4000,1,34
4000,187,70
4000,2077,52
4000,522,50
4000,269,58
4000,1762,47
4000,1241,59
4000,418,55
4000,1572,50
4000,671,61
4000,261,51
4000,1176,46
4000,850,58
4000,228,82
4000,10,61
4000,856,48
4000,2015,45
4000,309,59
4000,168,74
4000,311,56
4000,362,57
4000,145,66
4000,955,49
4000,1880,45
4000,416,65
4000,621,46
4000,133,73
4000,1265,41
4000,2581,61
4000,432,57
4000,1125,42
4000,710,50
4000,1571,44
4000,503,57
4000,247,79
4000,1436,40
4000,1384,50
4000,255,66
4000,22,67
4000,607,43
4000,131,64
4000,50,69
4000,301,48
4000,191,87
4000,349,52
4000,125,76
4000,1763,43
4000,194,57
4000,3204,51
4000,1821,48
4000,781,50
4000,1461,43
4000,648,58
4000,183,66
4000,21,81
4000,524,45
4000,14,70
4000,56,68
4000,383,59
4000,643,49
4000,515,42
4000,1073,40
4000,2078,50
4000,465,43
4000,1745,44
4000,290,93
4000,345,61
4000,27,78
4000,258,53
4000,1701,51
4000,160,72
4000,978,58
4000,3242,56
4000,1766,47
4000,855,45
4000,2035,53
4000,222,84
4000,21,58
4000,518,50
4000,1444,53
4000,498,75
4000,121,79
4000,1425,52
4000,41,70
4000,237,79
4000,375,73
4000,2444,52
4000,74,79
4000,69,197
4000,186,105
4000,1061,129
4000,615,55
4000,3060,75
4000,845,66
4000,2194,83
4000,307,76
4000,1976,70
4000,398,64
4000,1201,54
4000,84,89
4000,1,33
4000,187,81
4000,2077,48
4000,522,55
4000,269,59
4000,1762,49
4000,1241,53
4000,418,61
4000,1572,50
4000,671,70
4000,261,51
4000,1176,51
4000,850,61
4000,228,83
4000,10,69
4000,856,49
4000,2015,51
4000,309,60
4000,168,77
4000,311,59
4000,362,58
4000,145,68
4000,955,49
4000,1880,43
4000,416,56
4000,621,56
4000,133,77
4000,1265,44
4000,2581,60
4000,432,48
4000,1125,52
4000,710,55
4000,1571,50
4000,503,56
4000,247,81
4000,1436,42
4000,1384,44
4000,255,67
4000,22,82
4000,607,51
4000,131,66
4000,50,84
4000,301,63
4000,191,69
4000,349,57
4000,125,120
4000,1763,48
4000,194,66
4000,3204,48
4000,1821,51
4000,781,58
4000,1461,51
4000,648,63
4000,183,120
4000,21,85
4000,524,56
4000,14,65
4000,56,86
4000,383,68
4000,643,69
4000,515,44
4000,1073,54
4000,2078,55
4000,465,56
4000,1745,62
4000,290,59
4000,345,61
4000,27,62
4000,258,44
4000,1701,53
4000,160,75
4000,978,59
4000,3242,46
4000,1766,49
4000,855,50
4000,2035,47
4000,222,82
4000,21,74
4000,518,50
4000,1444,106
4000,498,73
4000,121,77
4000,1425,52
4000,41,77
4000,237,86
4000,375,68
4000,2444,53
4000,74,72
4000,69,122
4000,186,86
4000,1061,80
4000,615,52
4000,3060,56
4000,845,62
4000,2194,56
4000,307,63
4000,1976,66
4000,398,65
4000,1201,57
4000,84,133
4000,1,41
4000,187,64
4000,2077,63
4000,522,54
4000,269,57
4000,1762,56
4000,1241,46
4000,418,51
4000,1572,60
4000,671,114
4000,261,51
4000,1176,52
4000,850,51
4000,228,133
4000,10,68
4000,856,52
4000,2015,96
4000,309,91
4000,168,81
4000,311,63
4000,362,64
4000,145,71
4000,955,63
4000,1880,50
4000,416,68
4000,621,68
4000,133,128
4000,1265,54
4000,2581,72
4000,432,58
4000,1125,55
4000,710,52
4000,1571,57
4000,503,57
4000,247,69
4000,1436,48
4000,1384,48
4000,255,60
4000,22,80
4000,607,56
4000,131,62
4000,50,74
4000,301,46
4000,191,64
4000,349,57
4000,125,70
4000,1763,54
4000,194,59
4000,3204,81
4000,1821,52
4000,781,51
4000,1461,47
4000,648,71
4000,183,80
4000,21,79
4000,524,61
4000,14,77
4000,56,74
4000,383,67
4000,643,58
4000,515,41
4000,1073,42
4000,2078,60
4000,465,59
4000,1745,61
4000,290,57
4000,345,51
4000,27,62
4000,258,52
4000,1701,67
4000,160,67
4000,978,56
4000,3242,57
4000,1766,47
4000,855,47
4000,2035,54
4000,222,68
4000,21,59
4000,518,58
4000,1444,43
4000,498,64
4000,121,75
4000,1425,59
4000,41,71
4000,237,69
4000,375,57
4000,2444,57
4000,74,65
4000,69,124
4000,186,84
4000,1061,73
4000,615,54
4000,3060,62
4000,845,51
4000,2194,55
4000,307,77
4000,1976,61
4000,398,64
4000,1201,51
4000,84,129
4000,1,43
4000,187,71
4000,2077,42
4000,522,52
4000,269,59
4000,1762,46
4000,1241,59
4000,418,57
4000,1572,58
4000,671,62
4000,261,49
4000,1176,55
4000,850,58
4000,228,76
4000,10,73
4000,856,45
4000,2015,52
4000,309,57
4000,168,74
4000,311,60
4000,362,57
4000,145,69
4000,955,50
4000,1880,52
4000,416,62
4000,621,53
4000,133,73
4000,1265,43
4000,2581,56
4000,432,58
4000,1125,46
4000,710,51
4000,1571,53
4000,503,56
4000,247,75
4000,1436,42
4000,1384,50
4000,255,69
4000,22,126
4000,607,46
4000,131,57
4000,50,70
4000,301,60
4000,191,79
4000,349,53
4000,125,69
4000,1763,44
4000,194,65
4000,3204,50
4000,1821,58
4000,781,47
4000,1461,48
4000,648,57
4000,183,74
4000,21,76
4000,524,44
4000,14,70
4000,56,67
4000,383,64
4000,643,57
4000,515,40
4000,1073,41
4000,2078,42
4000,465,50
4000,1745,57
4000,290,58
4000,345,52
4000,27,67
4000,258,50
4000,1701,50
4000,160,73
4000,978,51
4000,3242,43
4000,1766,43
4000,855,45
4000,2035,57
4000,222,68
4000,21,59
4000,518,47
4000,1444,44
4000,498,53
4000,121,69
4000,1425,55
4000,41,73
4000,237,57
4000,375,60
4000,2444,48
4000,74,69
4000,69,144
4000,186,109
4000,1061,129
4000,615,54
4000,3060,78
4000,845,68
4000,2194,66
4000,307,74
4000,1976,65
4000,398,78
4000,1201,51
4000,84,80
4000,1,38
4000,187,67
4000,2077,56
4000,522,57
4000,269,63
4000,1762,54
4000,1241,55
4000,418,69
4000,1572,67
4000,671,70
4000,261,60
4000,1176,57
4000,850,58
4000,228,63
4000,10,64
4000,856,76
4000,2015,71
4000,309,66
4000,168,70
4000,311,60
4000,362,53
4000,145,67
4000,955,52
4000,1880,58
4000,416,72
4000,621,53
4000,133,79
4000,1265,55
4000,2581,68
4000,432,50
4000,1125,52
4000,710,61
4000,1571,63
4000,503,68
4000,247,84
4000,1436,45
4000,1384,52
4000,255,70
4000,22,70
4000,607,56
4000,131,70
4000,50,84
4000,301,51
4000,191,91
4000,349,53
4000,125,71
4000,1763,50
4000,194,69
4000,3204,62
4000,1821,55
4000,781,51
4000,1461,52
4000,648,67
4000,183,75
4000,21,79
4000,524,49
4000,14,89
4000,56,70
4000,383,67
4000,643,59
4000,515,46
4000,1073,44
4000,2078,51
4000,465,48
4000,1745,66
4000,290,66
4000,345,55
4000,27,66
4000,258,46
4000,1701,61
4000,160,70
4000,978,52
4000,3242,56
4000,1766,55
4000,855,48
4000,2035,56
4000,222,69
4000,21,59
4000,518,48
4000,1444,63
4000,498,59
4000,121,76
4000,1425,53
4000,41,88
4000,237,61
4000,375,58
4000,2444,56
4000,74,92
4000,69,107
4000,186,81
4000,1061,77
4000,615,53
4000,3060,66
4000,845,57
4000,2194,52
4000,307,63
4000,1976,56
4000,398,67
4000,1201,50
4000,84,75
4000,1,41
4000,187,73
4000,2077,42
4000,522,47
4000,269,57
4000,1762,47
4000,1241,46
4000,418,63
4000,1572,50
4000,671,55
4000,261,49
4000,1176,44
4000,850,50
4000,228,66
